timestamp,views,edits
2022020300,151,
2022020400,140,1.0
2022020500,131,
2022020600,897,
2022020700,147,
2022020800,180,1.0
2022020900,194,
2022021000,101,5.0
2022021100,126,1.0
2022021200,96,
2022021300,116,
2022021400,121,2.0
2022021500,118,
2022021600,129,
2022021700,131,2.0
2022021800,100,
2022021900,77,
2022022000,94,
2022022100,92,
2022022200,95,
2022022300,117,1.0
2022022400,87,2.0
2022022500,110,1.0
2022022600,74,
2022022700,103,
2022022800,106,
2022030100,83,
2022030200,107,1.0
2022030300,99,1.0
2022030400,111,
2022030500,66,
2022030600,86,
2022030700,93,2.0
2022030800,96,2.0
2022030900,131,3.0
2022031000,93,
2022031100,67,
2022031200,71,
2022031300,82,5.0
2022031400,112,
2022031500,85,
2022031600,82,
2022031700,98,
2022031800,98,
2022031900,65,
2022032000,88,1.0
2022032100,86,1.0
2022032200,102,
2022032300,82,2.0
2022032400,102,
2022032500,72,1.0
2022032600,76,
2022032700,75,
2022032800,82,
2022032900,101,
2022033000,88,1.0
2022033100,89,
2022040100,74,
2022040200,67,1.0
2022040300,70,
2022040400,86,1.0
2022040500,76,
2022040600,77,
2022040700,79,
2022040800,83,
2022040900,69,
2022041000,66,1.0
2022041100,97,
2022041200,79,1.0
2022041300,85,
2022041400,92,
2022041500,91,
2022041600,58,
2022041700,83,1.0
2022041800,127,
2022041900,236,
2022042000,160,
2022042100,149,
2022042200,116,
2022042300,77,
2022042400,273,
2022042500,137,
2022042600,189,
2022042700,137,
2022042800,127,
2022042900,116,3.0
2022043000,89,2.0
2022050100,79,1.0
2022050200,125,
2022050300,152,
2022050400,159,1.0
2022050500,205,
2022050600,177,
2022050700,165,
2022050800,153,
2022050900,207,
2022051000,196,
2022051100,202,
2022051200,216,
2022051300,185,
2022051400,190,
2022051500,155,
2022051600,221,
2022051700,194,1.0
2022051800,170,1.0
2022051900,201,1.0
2022052000,160,
2022052100,148,1.0
2022052200,147,1.0
2022052300,178,
2022052400,172,
2022052500,195,2.0
2022052600,167,
2022052700,175,
2022052800,172,
2022052900,143,
2022053000,158,
2022053100,162,
2022060100,167,
